"DateTime","Mining Return [USD]"
"2016-11-09 00:00:00",66.04015307556502
"2016-11-10 00:00:00",71.51055504013098
"2016-11-11 00:00:00",72.23008327855949
"2016-11-12 00:00:00",69.9094928569376
"2016-11-13 00:00:00",66.60326874601938
"2016-11-14 00:00:00",62.319099946671805
"2016-11-15 00:00:00",62.39318857007634
"2016-11-16 00:00:00",62.66611314045999
"2016-11-17 00:00:00",63.42623086526314
"2016-11-18 00:00:00",60.80951947706793
"2016-11-19 00:00:00",57.26886365781408
"2016-11-20 00:00:00",51.92185705872305
"2016-11-21 00:00:00",48.14122810004085
"2016-11-22 00:00:00",51.57882195397136
"2016-11-23 00:00:00",54.206133333820425
"2016-11-24 00:00:00",56.55987197471207
"2016-11-25 00:00:00",59.36025905124435
"2016-11-26 00:00:00",56.73262496038222
"2016-11-27 00:00:00",56.35227448985663
"2016-11-28 00:00:00",53.21167921872563
"2016-11-29 00:00:00",49.62237532957721
"2016-11-30 00:00:00",52.55870383248174
"2016-12-01 00:00:00",50.905296321475824
"2016-12-02 00:00:00",45.579802116307846
"2016-12-03 00:00:00",45.2305935394556
"2016-12-04 00:00:00",42.37500334279547
"2016-12-05 00:00:00",38.66297965798816
"2016-12-06 00:00:00",45.38924022544433
"2016-12-07 00:00:00",48.22179859521664
"2016-12-08 00:00:00",47.19636509353892
"2016-12-09 00:00:00",45.65328795668697
"2016-12-10 00:00:00",42.46266781686702
"2016-12-11 00:00:00",42.047162606468
"2016-12-12 00:00:00",44.371466354555594
"2016-12-13 00:00:00",43.35661582664511
"2016-12-14 00:00:00",42.79136622123482
"2016-12-15 00:00:00",39.966034725297376
"2016-12-16 00:00:00",39.671929090204245
"2016-12-17 00:00:00",38.478002347429914
"2016-12-18 00:00:00",38.18672783910684
"2016-12-19 00:00:00",36.3979087673494
"2016-12-20 00:00:00",35.666808246891364
"2016-12-21 00:00:00",37.19041776578808
"2016-12-22 00:00:00",36.70756938257659
"2016-12-23 00:00:00",37.02779915446468
"2016-12-24 00:00:00",39.96684170071248
"2016-12-25 00:00:00",38.77604942943594
"2016-12-26 00:00:00",37.14111299831405
"2016-12-27 00:00:00",37.604234270370966
"2016-12-28 00:00:00",40.50666374335507
"2016-12-29 00:00:00",44.44253159809848
"2016-12-30 00:00:00",43.93828447444007
"2016-12-31 00:00:00",42.236522964308094
"2017-01-01 00:00:00",43.373908481271265
"2017-01-02 00:00:00",43.95925407694574
"2017-01-03 00:00:00",50.58241544769191
"2017-01-04 00:00:00",52.95157833663358
"2017-01-05 00:00:00",48.13794439007307
"2017-01-06 00:00:00",46.602298363125
"2017-01-07 00:00:00",44.44123336955197
"2017-01-08 00:00:00",46.18955700813155
"2017-01-09 00:00:00",44.52961231926813
"2017-01-10 00:00:00",45.46843619991311
"2017-01-11 00:00:00",42.16682458699694
"2017-01-12 00:00:00",41.701890175289215
"2017-01-13 00:00:00",41.04835024523772
"2017-01-14 00:00:00",40.609613512948656
"2017-01-15 00:00:00",40.4977968980829
"2017-01-16 00:00:00",39.14472174969144
"2017-01-17 00:00:00",41.493607463426265
"2017-01-18 00:00:00",42.46125151599308
"2017-01-19 00:00:00",41.34458446350335
"2017-01-20 00:00:00",42.12834109028659
"2017-01-21 00:00:00",42.79642258784123
"2017-01-22 00:00:00",41.88268102343791
"2017-01-23 00:00:00",41.28895326938701
"2017-01-24 00:00:00",40.69865279194914
"2017-01-25 00:00:00",40.59575652923637
"2017-01-26 00:00:00",40.50245336390261
"2017-01-27 00:00:00",39.7166674409803
"2017-01-28 00:00:00",40.18101965726002
"2017-01-29 00:00:00",40.199840592623
"2017-01-30 00:00:00",40.66730661384975
"2017-01-31 00:00:00",40.38715403234851
"2017-02-01 00:00:00",40.84498419943168
"2017-02-02 00:00:00",40.32441790705802
"2017-02-03 00:00:00",41.44588847369398
"2017-02-04 00:00:00",42.70341144390511
"2017-02-05 00:00:00",40.452198276980745
"2017-02-06 00:00:00",40.378777794030654
"2017-02-07 00:00:00",40.730879821356126
"2017-02-08 00:00:00",40.25913716040678
"2017-02-09 00:00:00",38.483409242733835
"2017-02-10 00:00:00",38.80472035247923
"2017-02-11 00:00:00",38.97791897805296
"2017-02-12 00:00:00",38.43334283005745
"2017-02-13 00:00:00",38.03046555120442
"2017-02-14 00:00:00",42.541706571814984
"2017-02-15 00:00:00",42.66392032028143
"2017-02-16 00:00:00",42.448838048555736
"2017-02-17 00:00:00",40.65558708066193
"2017-02-18 00:00:00",40.46353678481823
"2017-02-19 00:00:00",39.82735197375871
"2017-02-20 00:00:00",38.88949517818956
"2017-02-21 00:00:00",38.84509982946634
"2017-02-22 00:00:00",38.53149479058163
"2017-02-23 00:00:00",40.05838191424082
"2017-02-24 00:00:00",39.842501918288725
"2017-02-25 00:00:00",40.402809545988575
"2017-02-26 00:00:00",42.108937309631514
"2017-02-27 00:00:00",43.920781617434265
"2017-02-28 00:00:00",44.28242975176842
"2017-03-01 00:00:00",48.920492929024725
"2017-03-02 00:00:00",53.168015333821366
"2017-03-03 00:00:00",51.78964085407378
"2017-03-04 00:00:00",49.9000582940674
"2017-03-05 00:00:00",49.9159634164734
"2017-03-06 00:00:00",50.49395030722655
"2017-03-07 00:00:00",48.51789398713067
"2017-03-08 00:00:00",41.286750560760495
"2017-03-09 00:00:00",43.39840338849526
"2017-03-10 00:00:00",47.10652252561942
"2017-03-11 00:00:00",52.13586059065461
"2017-03-12 00:00:00",55.782237033646986
"2017-03-13 00:00:00",67.10121245021415
