"DateTime","Accounts"
"2017-10-09 00:00:00",8863562
"2017-10-10 00:00:00",8909113
"2017-10-11 00:00:00",8952295
"2017-10-12 00:00:00",9001829
"2017-10-13 00:00:00",9054294
"2017-10-14 00:00:00",9098019
"2017-10-15 00:00:00",9147116
"2017-10-16 00:00:00",9206970
"2017-10-17 00:00:00",9267714
"2017-10-18 00:00:00",9322767
"2017-10-19 00:00:00",9392044
"2017-10-20 00:00:00",9463115
"2017-10-21 00:00:00",9522194
"2017-10-22 00:00:00",9580212
"2017-10-23 00:00:00",9653394
"2017-10-24 00:00:00",9740750
"2017-10-25 00:00:00",9814649
"2017-10-26 00:00:00",9887561
"2017-10-27 00:00:00",9949043
"2017-10-28 00:00:00",9991084
"2017-10-29 00:00:00",10033842
"2017-10-30 00:00:00",10088160
"2017-10-31 00:00:00",10162593
"2017-11-01 00:00:00",10242814
"2017-11-02 00:00:00",10336987
"2017-11-03 00:00:00",10406681
"2017-11-04 00:00:00",10461174
"2017-11-05 00:00:00",10512079
"2017-11-06 00:00:00",10575485
"2017-11-07 00:00:00",10629674
"2017-11-08 00:00:00",10703249
"2017-11-09 00:00:00",10809184
"2017-11-10 00:00:00",10905095
"2017-11-11 00:00:00",10982411
"2017-11-12 00:00:00",11068902
"2017-11-13 00:00:00",11151130
"2017-11-14 00:00:00",11233727
"2017-11-15 00:00:00",11338585
"2017-11-16 00:00:00",11436176
"2017-11-17 00:00:00",11535991
"2017-11-18 00:00:00",11610791
"2017-11-19 00:00:00",11680736
"2017-11-20 00:00:00",11756699
"2017-11-21 00:00:00",11844133
"2017-11-22 00:00:00",11929823
"2017-11-23 00:00:00",12016881
"2017-11-24 00:00:00",12104441
"2017-11-25 00:00:00",12189946
"2017-11-26 00:00:00",12278757
"2017-11-27 00:00:00",12379020
"2017-11-28 00:00:00",12504505
"2017-11-29 00:00:00",12624836
"2017-11-30 00:00:00",12733929
"2017-12-01 00:00:00",12838074
"2017-12-02 00:00:00",12933710
"2017-12-03 00:00:00",13037716
"2017-12-04 00:00:00",13163172
"2017-12-05 00:00:00",13280513
"2017-12-06 00:00:00",13476087
"2017-12-07 00:00:00",13635909
"2017-12-08 00:00:00",13774920
"2017-12-09 00:00:00",13897745
"2017-12-10 00:00:00",14013362
"2017-12-11 00:00:00",14135284
"2017-12-12 00:00:00",14284881
"2017-12-13 00:00:00",14481176
"2017-12-14 00:00:00",14701726
"2017-12-15 00:00:00",14897973
"2017-12-16 00:00:00",15076019
"2017-12-17 00:00:00",15279937
"2017-12-18 00:00:00",15498315
"2017-12-19 00:00:00",15728966
"2017-12-20 00:00:00",15966508
"2017-12-21 00:00:00",16226546
"2017-12-22 00:00:00",16481593
"2017-12-23 00:00:00",16696267
"2017-12-24 00:00:00",16899070
"2017-12-25 00:00:00",17079158
"2017-12-26 00:00:00",17293483
"2017-12-27 00:00:00",17524199
"2017-12-28 00:00:00",17747534
"2017-12-29 00:00:00",18020313
"2017-12-30 00:00:00",18316161
"2017-12-31 00:00:00",18548414
"2018-01-01 00:00:00",18767457
"2018-01-02 00:00:00",19038972
"2018-01-03 00:00:00",19359086
"2018-01-04 00:00:00",19714515
"2018-01-05 00:00:00",20057764
"2018-01-06 00:00:00",20368750
"2018-01-07 00:00:00",20622923
"2018-01-08 00:00:00",20898221
"2018-01-09 00:00:00",21186211
"2018-01-10 00:00:00",21494797
"2018-01-11 00:00:00",21795749
"2018-01-12 00:00:00",22066179
"2018-01-13 00:00:00",22317576
"2018-01-14 00:00:00",22546848
"2018-01-15 00:00:00",22790245
"2018-01-16 00:00:00",23070305
"2018-01-17 00:00:00",23343310
"2018-01-18 00:00:00",23596820
"2018-01-19 00:00:00",23793860
"2018-01-20 00:00:00",23972857
"2018-01-21 00:00:00",24147373
"2018-01-22 00:00:00",24364992
"2018-01-23 00:00:00",24592186
"2018-01-24 00:00:00",24822208
"2018-01-25 00:00:00",24963761
"2018-01-26 00:00:00",25141354
"2018-01-27 00:00:00",25288646
"2018-01-28 00:00:00",25459152
"2018-01-29 00:00:00",25617918
"2018-01-30 00:00:00",25794792
"2018-01-31 00:00:00",25962960
"2018-02-01 00:00:00",26126214
"2018-02-02 00:00:00",26305990
"2018-02-03 00:00:00",26458450
"2018-02-04 00:00:00",26613069
"2018-02-05 00:00:00",26766442
"2018-02-06 00:00:00",26917454
"2018-02-07 00:00:00",27051537
"2018-02-08 00:00:00",27157971
"2018-02-09 00:00:00",27285641
"2018-02-10 00:00:00",27433183
"2018-02-11 00:00:00",27557012
"2018-02-12 00:00:00",27706846
"2018-02-13 00:00:00",27831154
"2018-02-14 00:00:00",27949262
"2018-02-15 00:00:00",28081062
"2018-02-16 00:00:00",28198536
"2018-02-17 00:00:00",28313680
"2018-02-18 00:00:00",28420316
"2018-02-19 00:00:00",28544066
"2018-02-20 00:00:00",28669806
"2018-02-21 00:00:00",28778845
"2018-02-22 00:00:00",28873402
"2018-02-23 00:00:00",28968107
"2018-02-24 00:00:00",29049281
"2018-02-25 00:00:00",29126101
"2018-02-26 00:00:00",29226162
"2018-02-27 00:00:00",29333257
"2018-02-28 00:00:00",29434718
"2018-03-01 00:00:00",29531376
"2018-03-02 00:00:00",29636066
"2018-03-03 00:00:00",29722252
"2018-03-04 00:00:00",29795965
"2018-03-05 00:00:00",29887188
"2018-03-06 00:00:00",29985609
"2018-03-07 00:00:00",30084663
"2018-03-08 00:00:00",30176142
"2018-03-09 00:00:00",30271510
"2018-03-10 00:00:00",30359322
"2018-03-11 00:00:00",30432290
"2018-03-12 00:00:00",30506591
"2018-03-13 00:00:00",30595254
"2018-03-14 00:00:00",30692292
"2018-03-15 00:00:00",30782115
"2018-03-16 00:00:00",30872851
"2018-03-17 00:00:00",30941225
"2018-03-18 00:00:00",31028338
"2018-03-19 00:00:00",31108255
"2018-03-20 00:00:00",31189172
"2018-03-21 00:00:00",31289076
"2018-03-22 00:00:00",31386056
"2018-03-23 00:00:00",31498648
"2018-03-24 00:00:00",31585674
"2018-03-25 00:00:00",31658318
"2018-03-26 00:00:00",31740246
"2018-03-27 00:00:00",31813291
"2018-03-28 00:00:00",31872763
"2018-03-29 00:00:00",31936385
"2018-03-30 00:00:00",32012306
"2018-03-31 00:00:00",32073170
"2018-04-01 00:00:00",32149344
"2018-04-02 00:00:00",32230158
"2018-04-03 00:00:00",32321503
"2018-04-04 00:00:00",32436316
"2018-04-05 00:00:00",32569810
"2018-04-06 00:00:00",32689693
"2018-04-07 00:00:00",32778461
"2018-04-08 00:00:00",32874560
"2018-04-09 00:00:00",32956037
"2018-04-10 00:00:00",33034670
"2018-04-11 00:00:00",33115978
"2018-04-12 00:00:00",33206227
"2018-04-13 00:00:00",33305318
"2018-04-14 00:00:00",33387263
