"DateTime","Gas Usage"
"2016-10-14 00:00:00",244518.29231781542
"2016-10-15 00:00:00",172591.02339472374
"2016-10-16 00:00:00",163644.19669694468
"2016-10-17 00:00:00",180999.20859204564
"2016-10-18 00:00:00",278526.5402843602
"2016-10-19 00:00:00",707611.7632490474
"2016-10-20 00:00:00",360731.64655446174
"2016-10-21 00:00:00",252307.6631130064
"2016-10-22 00:00:00",180053.87485515643
"2016-10-23 00:00:00",167436.53612547973
"2016-10-24 00:00:00",288884.9060181368
"2016-10-25 00:00:00",264682.9097544791
"2016-10-26 00:00:00",216667.49032152232
"2016-10-27 00:00:00",214155.0237620472
"2016-10-28 00:00:00",215659.91805485444
"2016-10-29 00:00:00",194705.2796400847
"2016-10-30 00:00:00",189647.2381581119
"2016-10-31 00:00:00",219762.59126723572
"2016-11-01 00:00:00",252362.9866415482
"2016-11-02 00:00:00",200939.65961021505
"2016-11-03 00:00:00",197624.39983193277
"2016-11-04 00:00:00",154087.75491192413
"2016-11-05 00:00:00",168480.2326551034
"2016-11-06 00:00:00",158901.1917740337
"2016-11-07 00:00:00",183002.49675376088
"2016-11-08 00:00:00",209064.02646533528
"2016-11-09 00:00:00",235777.38082376771
"2016-11-10 00:00:00",225502.01424740194
"2016-11-11 00:00:00",218656.28387850468
"2016-11-12 00:00:00",192878.38317449886
"2016-11-13 00:00:00",209665.77059487344
"2016-11-14 00:00:00",239768.58414372837
"2016-11-15 00:00:00",236501.37612387614
"2016-11-16 00:00:00",216331.73134822169
"2016-11-17 00:00:00",203472.19751192912
"2016-11-18 00:00:00",213222.8912386707
"2016-11-19 00:00:00",179370.77170731706
"2016-11-20 00:00:00",204407.16442790095
"2016-11-21 00:00:00",222267.0783797135
"2016-11-22 00:00:00",264830.6818642351
"2016-11-23 00:00:00",557585.8651704643
"2016-11-24 00:00:00",377660.2237064593
"2016-11-25 00:00:00",555160.8149239077
"2016-11-26 00:00:00",494154.540417649
"2016-11-27 00:00:00",761282.4196804037
"2016-11-28 00:00:00",777802.2899702085
"2016-11-29 00:00:00",654381.0694722779
"2016-11-30 00:00:00",238954.89836660618
"2016-12-01 00:00:00",194903.08353970613
"2016-12-02 00:00:00",211215.22008230453
"2016-12-03 00:00:00",215670.41055194807
"2016-12-04 00:00:00",224964.69714190206
"2016-12-05 00:00:00",252730.00149900067
"2016-12-06 00:00:00",243273.70701264575
"2016-12-07 00:00:00",231325.70278280915
"2016-12-08 00:00:00",202216.65240816327
"2016-12-09 00:00:00",220268.61768595042
"2016-12-10 00:00:00",216005.57465020576
"2016-12-11 00:00:00",298276.72646769433
"2016-12-12 00:00:00",214691.75862643775
"2016-12-13 00:00:00",218947.74431630972
"2016-12-14 00:00:00",302123.29424342106
"2016-12-15 00:00:00",311408.0464922513
"2016-12-16 00:00:00",230217.5129218107
"2016-12-17 00:00:00",247475.02419882276
"2016-12-18 00:00:00",231264.25492125985
"2016-12-19 00:00:00",258670.21800397878
"2016-12-20 00:00:00",251702.007085187
"2016-12-21 00:00:00",295930.9029654036
"2016-12-22 00:00:00",298960.75604432507
"2016-12-23 00:00:00",224944.22657037285
"2016-12-24 00:00:00",198805.5526140526
"2016-12-25 00:00:00",170403.78211196343
"2016-12-26 00:00:00",165097.6247939334
"2016-12-27 00:00:00",238801.21857285762
"2016-12-28 00:00:00",223923.80828929986
"2016-12-29 00:00:00",268392.60539296287
"2016-12-30 00:00:00",256818.67903678046
"2016-12-31 00:00:00",230697.284164859
"2017-01-01 00:00:00",188641.2456226477
"2017-01-02 00:00:00",204192.68636513702
"2017-01-03 00:00:00",285835.5769676885
"2017-01-04 00:00:00",280556.6489171145
"2017-01-05 00:00:00",252483.23428008537
"2017-01-06 00:00:00",237295.5348643701
"2017-01-07 00:00:00",230328.1895874263
"2017-01-08 00:00:00",239248.096147514
"2017-01-09 00:00:00",256141.19286418942
"2017-01-10 00:00:00",276418.82703150914
"2017-01-11 00:00:00",252518.6821564412
"2017-01-12 00:00:00",276236.0260898283
"2017-01-13 00:00:00",277975.96790042584
